Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Owner,Type,Latitude,Longitude
220,C. ELIZABETH RIEG CAFETERIA,Public School,BOWIE,MD,20716.0,15542 PEACH WALKER DR,------,MARK FOSSETT,Food Establishments,38.919565,-76.735371
221,CADILLAC RANCH ALL AMERICAN BAR & GRILL,Restaurant,NATIONAL HARBOR,MD,20745.0,186 FLEET ST,------,NATHAN HJSELETH,Food Establishments,38.78255,-77.015983
222,CAFE CONTINENTAL,Fast Food - Local,GREENBELT,MD,20770.0,6404 IVY LN,116,DONG KIM,Food Establishments,39.008337,-76.896994
223,CAFE LAUREL 111,Restaurant,LAUREL,MD,20707.0,14601 SWEITZER LN,------,LAURENCE JONES,Food Establishments,39.090943,-76.898224
224,CALIFORNIA GRILL,Carry-out,Hyattsville,MD,20782.0,3500 East West HWY,------,SANJEEV KATARIA,Food Establishments,38.966903,-76.958574
225,CALIFORNIA TORTILLA,Fast Food - Chain,BOWIE,MD,20716.0,3941 EVERGREEN PKWY,------,DIEGO PAZMINO,Food Establishments,38.942646,-76.734181
226,CALMRA INC DAY PROGRAM,Health Care Facility,LAUREL,MD,20707.0,14100 PARK CENTER DR,------,NANCY TOLBERT,Food Establishments,39.084762,-76.877995
228,CALVERTON EXXON,Gas Station Store,BELTSVILLE,MD,20705.0,4040 POWDER MILL RD,------,RAJ KUMAR,Food Establishments,39.048623,-76.935144
229,CAMELOT BY MARTINS,Banquet Hall/Ballroom,Upper Marlboro,MD,20774.0,13901 Central AVE,------,DON MEARES,Food Establishments,38.901191,-76.766939
230,CAMERON'S SEAFOOD MARKET,Seafood,OXON HILL,MD,20745.0,6171 OXON HILL RD,A,BIJAN MANESH,Food Establishments,38.804168,-76.982714
231,CAMERONS SEAFOOD MARKET 8,Carry-out,TEMPLE HILLS,MD,20748.0,3919 BRANCH AVE,------,Bijan Manesh,Food Establishments,38.836295,-76.944231
232,CAMERON'S SEAFOOD MARKET 9,Carry-out,LAUREL,MD,20708.0,12725 LAUREL BOWIE RD,------,NANA A ASARE,Food Establishments,39.064924,-76.839478
233,CAMERON'S SEAFOOD RESTAURANT,Seafood,CAPITOL HEIGHTS,MD,20743.0,8807 CENTRAL AVE,A,BJJAN MANESH,Food Establishments,38.890613,-76.852767
234,CAPITAL SEAFOOD & CRAB,Restaurant,DISTRICT HTS,MD,20747.0,6326 MARLBORO PIKE,------,YONG HWAN CHOI,Food Establishments,38.854011,-76.898248
235,CAPTAIN PETER'S SEAFOOD & CRAB,Seafood,CLINTON,MD,20735.0,6589 COVENTRY WAY,------,STEVE MAO,Food Establishments,38.784041,-76.893392
236,CARIBBEAN CAFE,,LANDOVER,MD,20785.0,7756 LANDOVER RD,------,WAYNE CLARKE,Food Establishments,38.92744,-76.879345
237,PUPUSERIA LA FAMILIAR,Full Service,BELTSVILLE,MD,20705.0,11000 BALTIMORE AVE,109,ELSY CLAROS,Food Establishments,39.033967,-76.908657
238,CARIBBEAN EATERY & BAKERY,Carry-out,GREENBELT,MD,20770.0,8821 GREENBELT RD,------,Denevol Samuels,Food Establishments,38.991077,-76.854566
239,CARIBBEAN FLAVA,Carry-out,Upper Marlboro,MD,20772.0,5050 Brown Station RD,105,MICHAEL ANDERSON,Food Establishments,38.820093,-76.764691
240,CARIBBEAN GARDENS,Restaurant,HYATTSVILLE,MD,20783.0,6331 NEW HAMPSHIRE AVE,------,PAULETTE DAVIS,Food Establishments,38.96654,-77.00109
241,CARIBBEAN SEA,Restaurant,TAKOMA PARK,MD,20912.0,6869 NEW HAMPSHIRE AVE,------,YVONNE EDWARDS,Food Establishments,38.973829,-76.995725
242,CARIBBEAN SUPERIOR,Full Service,BLADENSBURG,MD,20710.0,4815 ANNAPOLIS RD,------,PATRICK MARTIN,Food Establishments,38.939374,-76.934706
243,CARMODY HILLS ELEMENTARY SCHOOL,Public School,CAPITOL HEIGHTS,MD,20743.0,401 JADELEAF AVE,------,MARK FOSSETT,Food Establishments,38.894854,-76.888682
244,CAROLINA KITCHEN,Restaurant,LARGO,MD,20774.0,800 SHOPPERS WAY,C,OTIS LONON JR,Food Establishments,38.901186,-76.847172
245,CAROLINA KITCHEN BAR & GRILL,Restaurant,HYATTSVILLE,MD,20782.0,6501 AMERICA BLVD,------,OTIS LONON,Food Establishments,38.968695,-76.952126
246,YAMON ISLAND GRILL,Full Service,MITCHELLVILLE,MD,20716.0,3872 TOWN CENTER BLVD,------,ESMENA MULLINGS,Food Establishments,38.943638,-76.734024
247,CARRABBA'S ITALIAN GRILL,Restaurant,MITCHELLVILLE,MD,20716.0,16431 GOVERNORS BRIDGE RD,------,JOSEPH KADOW,Food Establishments,38.949921,-76.717169
248,Taste of The Caribbean III,Restaurant,BELTSVILLE,MD,20705.0,11440 CHERRY HILL RD,5,LORRAINE NEWTON,Food Establishments,39.044081,-76.95116
249,CASABLANCA BAKERY,Bakery,HYATTSVILLE,MD,20783.0,7988 NEW HAMPSHIRE AVE,------,MEE KIM,Food Establishments,38.99054,-76.98757
250,CASABLANCA CAFE,Carry-out,Upper Marlboro,MD,20772.0,8325 Old Marlboro PIKE,A-1,TERRY STALEY,Food Establishments,38.835532,-76.861668
251,CATERING BY VEST,Catering Only,TEMPLE HILLS,MD,20748.0,4508 BEECH RD,------,Thomas Vest,Food Establishments,38.82452,-76.939779
252,CEDAR HILL INN RESTAURANT & BAR,Bar/Tavern/Lounge,SUITLAND,MD,20746.0,4400 SUITLAND RD,------,KYUNG SEO,Food Establishments,38.852567,-76.934116
253,CEDARVILLE CARRYOUT,Carry-out,BRANDYWINE,MD,20613.0,11800 CEDARVILLE RD,------,GEORGE FENDER,Food Establishments,38.662943,-76.801604
254,CENTRAL AVENUE RESTAURANT & LIQUOR,Carry-out,CAPITOL HEIGHTS,MD,20743.0,1 YOST PL,------,Young Paig,Food Establishments,38.887904,-76.903127
255,CENTRAL BAPTIST CHURCH OF CAMP SPRINGS,,TEMPLE HILLS,MD,20748.0,5600 OLD BRANCH AVE,------,JOCELYN BENNETT-MARTIN,Food Establishments,38.812793,-76.915096
256,CENTRAL HIGH SCHOOL,Public School,CAPITOL HEIGHTS,MD,20743.0,200 CABIN BRANCH RD,------,MARK FOSSETT,Food Establishments,38.883584,-76.892515
257,CETRONE PIZZA,,BOWIE,MD,20720.0,13629 ANNAPOLIS RD,------,SIDNEY WHEELER,Food Establishments,38.972111,-76.769008
258,CHAMPION GRILL,Carry-out,BELTSVILLE,MD,20705.0,10484 BALTIMORE AVE,------,Iktae Yoo,Food Establishments,39.028212,-76.917017
260,CHARLES H FLOWERS HIGH SCHOOL,Public School,LANDOVER,MD,20785.0,1001 ARDWICK-ARDMORE RD,------,MARK FOSSETT,Food Establishments,38.93157,-76.83511
261,CHARLIES FAMILY RESTAURANT,Restaurant,FORT WASHINGTON,MD,20744.0,12760 OLD FORT RD,------,HEYDI CALDERON,Food Establishments,38.71308,-76.987859
262,CHARLIE'S RESTAURANT,Bar/Tavern/Lounge,DISTRICT HEIGHTS,MD,20747.0,5711 SILVER HILL RD,------,KARANJIT KAUR,Food Establishments,38.853438,-76.909166
263,CHECKERS,Fast Food - Chain,CLINTON,MD,20735.0,8815 WOODYARD RD,------,JAY SMITH,Food Establishments,38.769174,-76.88314
264,CHECKERS 1028,Fast Food - Chain,LANDOVER,MD,20785.0,7415 LANDOVER RD,------,RAKESH KALOTRA,Food Establishments,38.92652,-76.887353
265,CHECKERS  5933,Fast Food - Chain,TEMPLE HILLS,MD,20748.0,4335 ST BARNABAS RD,------,RAKESH KALOTRA,Food Establishments,38.829037,-76.942709
266,CHECKERS,Carry-out,DISTRICT HTS,MD,20747.0,6401 MARLBORO PIKE,------,JAY SMITH,Food Establishments,38.852838,-76.895847
267,CHECKERS,Fast Food - Chain,CAPITOL HEIGHTS,MD,20743.0,9005 CENTRAL AVE,------,JAY SMITH,Food Establishments,38.891038,-76.850732
268,CHECKERS 5936,Fast Food - Chain,SUITLAND,MD,20746.0,4827 ALLENTOWN RD,------,RAKESH KALOTRA,Food Establishments,38.818371,-76.890635
269,CHECKERS,Fast Food - Chain,OXON HILL,MD,20745.0,6041 OXON HILL RD,------,Jay Smith,Food Establishments,38.804436,-76.979878
270,CHECKERS DRIVE THRU RESTAURANT,Fast Food - Chain,BLADENSBURG,MD,20710.0,4850 ANNAPOLIS RD,------,DANA KEITH,Food Establishments,38.93944,-76.933338
271,CHECKERS DRIVE THRU RESTAURANT,Fast Food,WEST HYATTSVILLE,MD,20782.0,3032 QUEENS CHAPEL RD,------,DANA KEITH,Food Establishments,38.949744,-76.967518
272,CHECKERS DRIVE THRU RESTAURANT,Carry-out,COLLEGE PARK,MD,20740.0,6051 GREENBELT RD,------,DANA KEITH,Food Establishments,38.997563,-76.910024
273,CHEDDAR'S CASUAL CAFE,Restaurant,BRANDYWINE,MD,20613.0,15804 ROBERT CRAIN HWY SOUTHEAST,------,COLLEEN H. LYONS,Food Establishments,38.67779,-76.87443
274,CHELTENHAM YOUTH DENTENTION FACILITY,,CHELTENHAM,MD,20623.0,11001 FRANK TIPPETT RD,------,MARY COOPER HOWARD,Food Establishments,38.738814,-76.831237
275,CHENG'S CARRY OUT,Carry-out,CAPITOL HEIGHTS,MD,20743.0,1701 KENILWORTH AVE,------,SHING CHENG,Food Establishments,38.912257,-76.933817
276,CHEROKEE LANE ELEMENTARY SCHOOL,Public School,HYATTSVILLE,MD,20783.0,9000 25TH AVE,------,MARK FOSSETT,Food Establishments,39.005921,-76.963163
277,CHERRY HILL PARK CONFERENCE CENTER,Banquet Hall/Ballroom,COLLEGE PARK,MD,20740.0,9800 CHERRY HILL RD,------,MICHAEL Gurevich,Food Establishments,39.025065,-76.940157
278,Autumn Lake Healthcare At Cherry Lane,Health Care Facility,LAUREL,MD,20708.0,9001 CHERRY LN,------,ARYEH STERN,Food Establishments,39.08567,-76.849973
279,CHESAPEAKE GRILLE & DELI,Restaurant,BOWIE,MD,20715.0,6786 RACE TRACK RD,------,Mark Torsani,Food Establishments,38.983881,-76.729269
280,CHESAPEAKE MATH & IT PUBLIC CHARTER SCHOOL (CMIT) NORTH MIDD,Public School,LAUREL,MD,20707.0,6100 FROST PL,B,MARK FOSSETT,Food Establishments,39.090277,-76.902042
281,CHESSIE'S CHESAPEAKE GRILLE,Restaurant,BOWIE,MD,20716.0,4500 CRAIN HWY,------,J CLAIRE Simpson-Jones,Food Establishments,38.951912,-76.717527
282,CHEVYS FRESH MEX,Restaurant,GREENBELT,MD,20770.0,7511 GREENBELT RD,------,JAMES ZENNI,Food Establishments,38.994266,-76.878734
283,CHEVY'S FRESH MEX AT BRANDYWINE,Restaurant,BRANDYWINE,MD,20613.0,15914 CRAIN HWY,------,THOMAS OLEARY,Food Establishments,38.673109,-76.875934
284,HIP HOP FISH AND CHICKEN,Fast Food,CAPITOL HEIGHTS,MD,20743.0,5337 SHERIFF RD,------,RAMADAN ZABLAH,Food Establishments,38.904385,-76.921079
285,CHICKEN HUT RESTAURANT,Fast Food,CLINTON,MD,20735.0,8849 BRANCH AVE,------,MOHIUDDIN MANSUR,Food Establishments,38.747146,-76.879654
286,CHICKEN LOCO,Carry-out,Hyattsville,MD,20782.0,6587 Ager RD,------,Deok Kim,Food Establishments,38.971466,-76.978739
287,CHICKEN RICO,Carry-out,HYATTSVILLE,MD,20783.0,1425 UNIVERSITY BLVD,139,FERNANDO SANCHEZ,Food Establishments,38.985747,-76.982669
288,CHICK-FIL-A,Fast Food,LAUREL,MD,20707.0,13600 BALTIMORE AVE,------,CHRIS DINOTO,Food Establishments,39.076438,-76.868105
289,CHICK-FIL-A,Fast Food - Chain,BRANDYWINE,MD,20613.0,16003 CRAIN HWY,------,Ryan Patrylo,Food Establishments,38.670276,-76.876294
290,CHICK-FIL-A BOWIE FSU,Fast Food,MITCHELLVILLE,MD,20716.0,16503 BALLPARK RD,------,RICHARD MUNGUIA,Food Establishments,38.94561,-76.717053
291,DBA Chick-Fil-A Vista Gardens MarketPlace FSU,Fast Food,BOWIE,MD,20720.0,10631 MARTIN LUTHER KING JR HWY,------,COREY PENDRAY,Food Establishments,38.955823,-76.823531
292,Chick-Fil-A,Fast Food - Chain,DISTRICT HEIGHTS,MD,20747.0,5502 SILVER HILL RD,------,TREVELLE HARVEY,Food Establishments,38.852551,-76.912649
293,CHICK-FIL-A @CAPITAL CENTRE,Fast Food,LARGO,MD,20774.0,1040 SHOPPERS WAY,------,KEITH SINGLETARY,Food Establishments,38.90433,-76.847407
294,CHICK-FIL-A/STEEPLECHASE,Fast Food,CAPITOL HEIGHTS,MD,20743.0,9121 ALAKING CT,------,KEITH N SINGLETARY,Food Establishments,38.870117,-76.848975
295,CRAB CAKE CAFE,Restaurant,OXON HILL,MD,20745.0,140 NATIONAL PLZ,------,BRADLEY Gainey,Food Establishments,38.785145,-77.016544
296,CHILI'S GRILL & BAR,Restaurant,BOWIE,MD,20716.0,16401 HERITAGE BLVD,------,WILLIAM R EASBY-SMITH,Food Establishments,38.945664,-76.71892
297,CHILLUM ELEMENTARY SCHOOL,Public School,WEST HYATTSVILLE,MD,20782.0,1420 CHILLUM RD,------,MARK FOSSETT,Food Establishments,38.957258,-76.984718
298,MANNA CONFECTIONARY,Full Service,LAUREL,MD,20708.0,9836 MALLARD DR,------,SHARON OGBOI-GIBSON,Food Establishments,39.055474,-76.836252
299,CHINA AMERICAN,Full Service,Laurel,MD,20707.0,601 7th ST,104,CUN ZHENG,Food Establishments,39.102561,-76.855889
300,CHINA BAY,Carry-out,TEMPLE HILLS,MD,20748.0,4307 ST BARNABAS RD,------,ZHONG H Chen,Food Establishments,38.830166,-76.941712
301,CHINA BEST,Carry-out,OXON HILL,MD,20745.0,5490 ST BARNABAS RD,------,QUI ZHENG,Food Establishments,38.813866,-76.964831
302,CHINA BUFFET,Restaurant,COLLEGE PARK,MD,20740.0,9098 BALTIMORE AVE,------,FANG LIN,Food Establishments,39.003329,-76.930643
303,CHINA CAFE,Carry-out,TEMPLE HILLS,MD,20748.0,7095 ALLENTOWN RD,------,YU CHEN,Food Establishments,38.793519,-76.927896
305,CHINA CHEF,Carry-out,MITCHELLVILLE,MD,20721.0,12114 CENTRAL AVE,------,DENG CHEN,Food Establishments,38.89944,-76.795992
307,CHINA CHEF CARRYOUT,Carry-out,CAPITOL HEIGHTS,MD,20743.0,5925 MARTIN LUTHER KING JR HWY,------,SHU CHEN,Food Establishments,38.89779,-76.904955
308,China City Carryout,Fast Food - Local,BLADENSBURG,MD,20710.0,4918 ANNAPOLIS RD,------,QING HUA FAN,Food Establishments,38.939431,-76.933548
309,CHINA DRAGON RESTAURANT,Carry-out,LANDOVER,MD,20785.0,7527 LANDOVER RD,------,CHONG RONG CHEN,Food Establishments,38.926655,-76.885833
310,CHINA EXPRESS,Carry-out,BRENTWOOD,MD,20722.0,3671 BLADENSBURG RD,------,CHUN KING AU,Food Establishments,38.934797,-76.951179
311,CHINA EXPRESS CARRYOUT,Carry-out,BELTSVILLE,MD,20705.0,3422 POWDER MILL RD,------,Rong Ye,Food Establishments,39.040727,-76.94714
312,CHINA EXPRESS II,Carry-out,GLENARDEN,MD,20706.0,8000 MARTIN LUTHER KING JR HWY,------,YI LI,Food Establishments,38.93245,-76.86729
313,CHINA FONG'S CHEN,Carry-out,NEW CARROLLTON,MD,20784.0,7459 ANNAPOLIS RD,------,GUO CHEN,Food Establishments,38.949226,-76.886985
314,CHINA GOLDEN,Carry-out,HYATTSVILLE,MD,20783.0,9127 RIGGS RD,------,CHI MO CHEUNG,Food Establishments,39.004748,-76.97026
315,CHINA PALACE,Full Service,LANGLEY PARK,MD,20783.0,1500 UNIVERSITY BLVD,B,XIAO CHEN,Food Establishments,38.98506,-76.981227
316,CHINA RESTAURANT,Carry-out,LANDOVER,MD,20785.0,8567 LANDOVER RD,------,YONG JIAN LIAN,Food Establishments,38.917279,-76.857537
317,CHINA SEA,Restaurant,SUITLAND,MD,20746.0,4616 SUITLAND RD,------,ZHEN GAN Lan,Food Establishments,38.850489,-76.928305
318,CHINA SKY RESTAURANT,Carry-out,CAPITOL HEIGHTS,MD,20743.0,6266 CENTRAL AVE,------,CHENG REN,Food Establishments,38.886829,-76.899781
319,CHINA SUB SHOP,Carry-out,WEST HYATTSVILLE,MD,20782.0,6561 AGER RD,------,ZONG CHEN,Food Establishments,38.971107,-76.978405
320,CHINA SUB SHOP II,Carry-out,WEST HYATTSVILLE,MD,20782.0,905 CHILLUM RD,------,DUNG KING (DAVID) CHEN,Food Establishments,38.961923,-76.993821
321,CHINA TASTE RESTAURANT,Carry-out,UPPER MARLBORO,MD,20772.0,14707 MAIN ST,------,TING H JIANG,Food Establishments,38.816452,-76.751413
322,CHIPOTLE MEXICAN GRILL 1519,Fast Food,CAPITOL HEIGHTS,MD,20743.0,9141 ALAKING CT,111,KIM OGANESYAN,Food Establishments,38.870336,-76.848331
323,CHIPOTLE MEXICAN GRILL 1139,Fast Food,BOWIE,MD,20720.0,10201 MARTIN LUTHER KING JR HWY,------,STEVEN ELLIS,Food Establishments,38.955915,-76.82798
324,CHIPOTLE MEXICAN GRILL 105,Fast Food - Chain,COLLEGE PARK,MD,20740.0,7332 BALTIMORE AVE,------,STEVEN ELLIS,Food Establishments,38.980099,-76.937981
325,CHIPOTLE MEXICAN GRILL 438,Fast Food - Chain,GREENBELT,MD,20770.0,5506 CHERRYWOOD LN,G,STEVEN ELLIS,Food Establishments,38.998577,-76.91187
326,CHIPOTLE MEXICAN GRILL 536,Fast Food,LAUREL,MD,20707.0,14354 BALTIMORE AVE,------,DEVIN LAMBERT,Food Establishments,39.084996,-76.861863
327,CHIPOTLE MEXICAN GRILL 1578,Fast Food,HYATTSVILLE,MD,20781.0,5501 BALTIMORE AVE,101,DEVIN LAMBERT,Food Establishments,38.955576,-76.940224
328,CHIPOTLE MEXICAN GRILL,Fast Food,CLINTON,MD,20735.0,8913 WOODYARD RD,------,M STEVEN ELLIS,Food Establishments,38.767184,-76.887728
329,CHIPOTLE MEXICAN GRILL 1786,Fast Food - Chain,COLLEGE PARK,MD,20740.0,10250 BALTIMORE AVE,------,MONTGOMERY F MORAN,Food Establishments,39.022738,-76.924414
330,CHIPOTLE MEXICAN GRILL446,Fast Food - Chain,BOWIE,MD,20716.0,15500 EXCELSIOR DR,------,Matthew Steven Ells,Food Establishments,38.945241,-76.734802
331,CHRISTINA'S K & D PIZZA,Carry-out,CLINTON,MD,20735.0,6384 COVENTRY WAY,------,RAFICK KHAN,Food Establishments,38.782247,-76.896866
332,CHURCH KING BUFFET,Full Service,LARGO,MD,20774.0,10644 CAMPUS WAY SOUTH,------,Zhen Lan,Food Establishments,38.898027,-76.822775
333,HARBORSIDE HOTEL,Hotel,OXON HILL,MD,20745.0,6400 OXON HILL RD,------,ELIZABETH DELLARATTA,Food Establishments,38.80236,-76.996154
334,CLINTON GROVE ELEMENTARY SCHOOL,Public School,CLINTON,MD,20735.0,9420 TEMPLE HILL RD,------,MARK FOSSETT,Food Establishments,38.76065,-76.923148
335,CLINTON HEALTHCARE CENTER,Health Care Facility,CLINTON,MD,20735.0,9211 STUART LN,------,STEVE ROSEDALE,Food Establishments,38.762767,-76.883597
336,CLUCK-U CHICKEN,Carry-out,COLLEGE PARK,MD,20740.0,7415 BALTIMORE AVE,B,JP HADDAD,Food Establishments,38.981515,-76.937834
337,Cluckster's,Fast Food - Local,LANHAM-SEABROOK,MD,20706.0,9426 LANHAM SEVERN RD,------,AHMAD ABULRUB,Food Establishments,38.972628,-76.846046
338,DAISY'S GRILL RESTAURANT,Carry-out,Fort Washington,MD,20744.0,8503 Oxon Hill RD,5,DEISY ALVAREZ,Food Establishments,38.773414,-77.006042
339,COCO CABANA BAR & GRILL,Night Club,HYATTSVILLE,MD,20783.0,2031 UNIVERSITY BLVD,------,MOUSSA TOURE,Food Establishments,38.98347,-76.977305
340,CHEZ DIOR,Full Service,HYATTSVILLE,MD,20781.0,5124 BALTIMORE AVE,A,BINETA SECK,Food Establishments,38.952457,-76.940575
341,AMERICAN LEGION POST 217,Private Club,COLLEGE PARK,MD,20740.0,9218 BALTIMORE AVE,------,WILLIAM KNUPP,Food Establishments,39.006884,-76.929759
342,COLLEGE PARK DINER,Restaurant,COLLEGE PARK,MD,20740.0,9206 BALTIMORE AVE,------,Adel RIAD,Food Establishments,39.006215,-76.929936
343,COLLEGE PARK MOOSE LODGE 453,Private Club,COLLEGE PARK,MD,20740.0,3700 METZEROTT RD,------,JIMMIE CORNELL,Food Establishments,39.001125,-76.946089
344,COLLINGTON EPISCOPAL LIFE CARE COMMUNITY,Health Care Facility,MITCHELLVILLE,MD,20721.0,10450 LOTTSFORD RD,------,MICHAEL NOLIN,Food Establishments,38.917193,-76.829079
345,COLLINGTON KITCHEN,Restaurant,Upper Marlboro,MD,20774.0,501 Commerce DR,------,SANG HAN,Food Establishments,38.880376,-76.730373
346,COLONY SOUTH HOTEL,Hotel,CLINTON,MD,20735.0,7401 SURRATTS RD,------,FRANCIS Chiaramonte,Food Establishments,38.750106,-76.878038
347,COLUMBIA PARK ELEMENTARY SCHOOL,Public School,LANDOVER,MD,20785.0,1901 KENT VILLAGE DR,------,MARK FOSSETT,Food Establishments,38.91584,-76.88767
348,CONCORD ELEMENTARY SCHOOL,Public School,DISTRICT HTS,MD,20747.0,2004 CONCORD LN,------,MARK FOSSETT,Food Establishments,38.863106,-76.907465
349,CONSTELLATION DELI,,OXON HILL,MD,20745.0,6009 OXON HILL RD,------,HEE JA SHIN,Food Establishments,38.804674,-76.977916
350,COOL SPRING ELEMENTARY SCHOOL,Public School,HYATTSVILLE,MD,20783.0,8910 RIGGS RD,------,MARK FOSSETT,Food Establishments,39.001761,-76.972257
351,COOPER LANE ELEMENTARY SCHOOL,Public School,NEW CARROLLTON,MD,20784.0,3817 COOPER LN,------,MARK FOSSETT,Food Establishments,38.938508,-76.900736
352,CRACK DAT CRAB AND SEAFOOD,Carry-out,CAPITOL HEIGHTS,MD,20743.0,4827 MARLBORO PIKE,------,CHELSEA OH,Food Establishments,38.873398,-76.930582
353,CORINTHIAN BAPTIST CHURCH,Church/Temple/Mosque,LANHAM-SEABROOK,MD,20706.0,6705 GOOD LUCK RD,------,JAMES MARTIN SR.,Food Establishments,38.972662,-76.890511
354,TAQUERIA EL COSTENO,Carry-out,LAUREL,MD,20708.0,13600 LAUREL BOWIE RD,------,FERNANDO GARCIA,Food Establishments,39.076505,-76.848707
355,CORNERSTONE GRILL & LOFT,Full Service,COLLEGE PARK,MD,20740.0,7325 BALTIMORE AVE,------,Mark Srour,Food Establishments,38.980457,-76.937837
356,COSTCO WHOLESALE 1078,Membership Warehouse,GLENARDEN,MD,20706.0,2400 FIVE LEES LN,------,GAIL TSUBOI,Food Establishments,38.922335,-76.850979
357,COSTCO WHOLESALE 214,Membership Warehouse,BELTSVILLE,MD,20705.0,10925 BALTIMORE AVE,------,GAIL TSUBOI,Food Establishments,39.033158,-76.909829
358,COSTCO WHOLESALE 1039,Membership Warehouse,BRANDYWINE,MD,20613.0,16006 CRAIN HWY,------,GAIL TSUBOI,Food Establishments,38.669552,-76.876075
359,COURTYARD BY MARRIOTT,Hotel,LANDOVER,MD,20785.0,8330 CORPORATE DR,------,ROBERT MCCARTHY,Food Establishments,38.946941,-76.863484
360,COURTYARD BY MARRIOTT,Hotel,GREENBELT,MD,20770.0,6301 GOLDEN TRIANGLE DR,------,GARY CHEATOM,Food Establishments,38.997605,-76.896605
361,CRAB CAFE,Carry-out,TEMPLE HILLS,MD,20748.0,3330 NAYLOR RD,------,Yong Hong,Food Establishments,38.848828,-76.955197
362,CRAB GALLEY OF BOWIE,Seafood,BOWIE,MD,20715.0,7410 LAUREL BOWIE RD,------,ADAM GLASGOW,Food Establishments,38.988968,-76.758161
363,CRAB LINE,Seafood,District Heights,MD,20747.0,7607 MARLBORO PIKE,------,SONG PAK,Food Establishments,38.845501,-76.875183
364,CRAIG MEMORIAL COMMUNITY CHURCH,Church/Temple/Mosque,CAPITOL HEIGHTS,MD,20743.0,5305 FARMINGDALE PL,------,HAROLD CHILDRESS,Food Establishments,38.9079,-76.914886
365,MID ATLANTIC CRAB & SEAFOOD,Fast Food - Local,CLINTON,MD,20735.0,6210 COVENTRY WAY,------,HYUNG KIM,Food Establishments,38.782126,-76.899355
366,CRAZY DOWN HOME SEAFOOD,Carry-out,TEMPLE HILLS,MD,20748.0,2312 IVERSON ST,------,Kyung nam Kim,Food Establishments,38.833425,-76.959323
367,CREATIVE TOUCH BY RHONDA,Catering Only,CLINTON,MD,20735.0,7598 COMMERCE LN,------,RHONDA Lockett,Food Establishments,38.785514,-76.906128
368,CRESCENT CITIES CENTER,Health Care Facility,RIVERDALE,MD,20737.0,4409 EAST WEST HWY,------,ISRAEL BIRNBAUM,Food Establishments,38.965091,-76.940773
369,CRESCENT RIDGE ADULT DAY HEALTH CENTER,Institution,OXON HILL,MD,20745.0,7001 OXON HILL RD,------,KEVIN HOLDEN,Food Establishments,38.794927,-77.003598
370,CROOM VOCATIONAL AT RICA,Public School,CHELTENHAM,MD,20623.0,9400 SURRATTS RD,------,MARK FOSSETT,Food Establishments,38.734666,-76.84053
371,CROSS CREEK GOLF CLUB,Snack Bar/Concession Stand,BELTSVILLE,MD,20705.0,12800 BAY HILL DR,------,JOHN CHUNG,Food Establishments,39.065583,-76.924215
372,CROSSLAND HIGH SCHOOL,Public School,TEMPLE HILLS,MD,20748.0,6901 TEMPLE HILL RD,------,MARK FOSSETT,Food Establishments,38.79526,-76.928233
374,CROWN FRIED CHICKEN AND KABOB HOUSE,Fast Food - Local,FORT WASHINGTON,MD,20744.0,11911 LIVINGSTON RD,------,RAHMATULLA Ayuby,Food Establishments,38.726479,-76.990525
375,MANNA RESTAURANT & BAR,Night Club,HYATTSVILLE,MD,20783.0,1401 UNIVERSITY BLVD,G11,FRANCISCA MARCIAL,Food Establishments,38.98649,-76.983919
376,CUISINE OF CHINA,Carry-out,NEW CARROLLTON,MD,20784.0,8480 ANNAPOLIS RD,------,ANDREW LEE,Food Establishments,38.957493,-76.869973
377,GODAVARI,Restaurant,LAUREL,MD,20707.0,13919 BALTIMORE AVE,4,KAMAKSHI THUMALAPALLI,Food Establishments,39.082089,-76.863815
378,Curzi's Seafood,Carry-out,WEST HYATTSVILLE,MD,20782.0,3006 HAMILTON ST,------,FLOR Manana,Food Establishments,38.955955,-76.964585
379,CUZCO RESTAURANT 2,Full Service,HYATTSVILLE,MD,20783.0,2051 UNIVERSITY BLVD,------,Jose Ruiz,Food Establishments,38.983474,-76.977258
380,D&S GENERAL STORE,Carry-out,MITCHELLVILLE,MD,20721.0,3507 ENTERPRISE RD,------,AMIR MLAK,Food Establishments,38.938926,-76.801237
382,DA RAE WON RESTAURANT,Full Service,BELTSVILLE,MD,20705.0,5013 GARRETT AVE,------,Hyeong Choe,Food Establishments,39.041303,-76.905392
